Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Custom Label 0 (product.metafields.custom.custom_label_0),Google Product Category (product.metafields.custom.google_product_category),Age Group (product.metafields.google.age_group),Condition (product.metafields.google.condition),Gender (product.metafields.google.gender),Google Product Category (product.metafields.google.google_product_category),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Active ingredient (product.metafields.shopify.active-ingredient),Application method (product.metafields.shopify.application-method),Application type (product.metafields.shopify.application-type),Body area (product.metafields.shopify.body-area),Cleanser type (product.metafields.shopify.cleanser-type),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic finish (product.metafields.shopify.cosmetic-finish),Cosmetic function (product.metafields.shopify.cosmetic-function),Coverage level (product.metafields.shopify.coverage-level),Dispenser type (product.metafields.shopify.dispenser-type),Exfoliation method (product.metafields.shopify.exfoliation-method),Eye care applicator type (product.metafields.shopify.eye-care-applicator-type),Eyebrow applicator type (product.metafields.shopify.eyebrow-applicator-type),Face area (product.metafields.shopify.face-area),Hair care effect (product.metafields.shopify.hair-care-effect),Hair care items included (product.metafields.shopify.hair-care-items-included),Lip makeup opacity (product.metafields.shopify.lip-makeup-opacity),Lipstick effect (product.metafields.shopify.lipstick-effect),Makeup shade (product.metafields.shopify.makeup-color-shade),Makeup features (product.metafields.shopify.makeup-features),Material (product.metafields.shopify.material),Moisturizer type (product.metafields.shopify.moisturizer-type),PA rating (product.metafields.shopify.pa-rating),Package type (product.metafields.shopify.package-type),Product form (product.metafields.shopify.product-form),Rinse requirement (product.metafields.shopify.rinse-requirement),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),Skin care mask type (product.metafields.shopify.skin-care-mask-type),SPF level (product.metafields.shopify.spf-level),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Texture (product.metafields.shopify.texture),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / Canada,Price / Canada,Compare At Price / Canada,Included / United Arab Emirate,Price / United Arab Emirate,Compare At Price / United Arab Emirate,Included / United States,Price / United States,Compare At Price / United States,Status
etude-house-look-at-my-eyes-fantastic-2-2g-hcw-etudeh-8809820701126,Etude house Look At My Eyes Fantastic 2.2g,"<p><strong>Etude house Look At My Eyes Fantastic 2.2g</strong> is a K-beauty k-beauty selected for an easy, effective everyday routine.</p><ul>
<li>Easy to add to a daily beauty routine</li>
<li>Designed for comfortable everyday use</li>
<li>Helps create a polished, well-cared-for look</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",ETUDE,Health & Beauty > Personal Care > Cosmetics,K-Beauty,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ETUDEH-8809820701126,0.0,shopify,deny,manual,14.99,,true,true,,,,,'8809820701126,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_d1510874-a15a-4ba6-887e-e97e97860498.png?v=1787813036,1,Etude house Look At My Eyes Fantastic 2.2g,false,Etude house Look At My Eyes Fantastic 2.2g | Genze Hub,Etude house Look At My Eyes Fantastic 2.2g from Genze Hub. Shop beauty with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-ETUDEH-8809820701126,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_d1510874-a15a-4ba6-887e-e97e97860498.png?v=1787813036,g,,,true,,,true,,,true,,,true,,,active
etude-house-look-at-my-eyes-fantastic-sparkle-hcw-etudeh-8809820690659,Etude house Look At My Eyes Fantastic Sparkle,"<p><strong>Etude house Look At My Eyes Fantastic Sparkle</strong> is a K-beauty k-beauty selected for an easy, effective everyday routine.</p><ul>
<li>Easy to add to a daily beauty routine</li>
<li>Designed for comfortable everyday use</li>
<li>Helps create a polished, well-cared-for look</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",ETUDE,Health & Beauty > Personal Care > Cosmetics,K-Beauty,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ETUDEH-8809820690659,0.0,shopify,deny,manual,14.99,,true,true,,,,,'8809820690659,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_fa91826b-fca1-4b4a-9bb7-fe6f4539bb73.png?v=1787813035,1,Etude house Look At My Eyes Fantastic Sparkle,false,Etude house Look At My Eyes Fantastic Sparkle | Genze Hub,Etude house Look At My Eyes Fantastic Sparkle from Genze Hub. Shop beauty with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-ETUDEH-8809820690659,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_fa91826b-fca1-4b4a-9bb7-fe6f4539bb73.png?v=1787813035,g,,,true,,,true,,,true,,,true,,,active
etude-house-look-at-my-eyes-g04-hcw-etudeh-8809820700259,Etude house Look At My Eyes G04,"<p><strong>Etude house Look At My Eyes G04</strong> is a K-beauty k-beauty selected for an easy, effective everyday routine.</p><ul>
<li>Easy to add to a daily beauty routine</li>
<li>Designed for comfortable everyday use</li>
<li>Helps create a polished, well-cared-for look</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",ETUDE,Health & Beauty > Personal Care > Cosmetics,K-Beauty,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ETUDEH-8809820700259,0.0,shopify,deny,manual,14.99,,true,true,,,,,'8809820700259,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_d704813b-484f-447b-8512-90df2cacb4d5.jpg?v=1787813033,1,Etude house Look At My Eyes G04,false,Etude house Look At My Eyes G04 | Genze Hub,Etude house Look At My Eyes G04 from Genze Hub. Shop beauty with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-ETUDEH-8809820700259,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_d704813b-484f-447b-8512-90df2cacb4d5.jpg?v=1787813033,g,,,true,,,true,,,true,,,true,,,active
etude-house-look-at-my-eyes-g10-hcw-etudeh-8809820700266,Etude house Look At My Eyes G10,"<p><strong>Etude house Look At My Eyes G10</strong> is a K-beauty k-beauty selected for an easy, effective everyday routine.</p><ul>
<li>Easy to add to a daily beauty routine</li>
<li>Designed for comfortable everyday use</li>
<li>Helps create a polished, well-cared-for look</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",ETUDE,Health & Beauty > Personal Care > Cosmetics,K-Beauty,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ETUDEH-8809820700266,0.0,shopify,deny,manual,14.99,,true,true,,,,,'8809820700266,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_9f7539eb-35b8-4240-990b-50dba4cdc3a5.jpg?v=1787813030,1,Etude house Look At My Eyes G10,false,Etude house Look At My Eyes G10 | Genze Hub,Etude house Look At My Eyes G10 from Genze Hub. Shop beauty with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-ETUDEH-8809820700266,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_9f7539eb-35b8-4240-990b-50dba4cdc3a5.jpg?v=1787813030,g,,,true,,,true,,,true,,,true,,,active
etude-house-look-at-my-eyes-g12-hcw-etudeh-8809820700273,Etude house Look At My Eyes G12,"<p><strong>Etude house Look At My Eyes G12</strong> is a K-beauty k-beauty selected for an easy, effective everyday routine.</p><ul>
<li>Easy to add to a daily beauty routine</li>
<li>Designed for comfortable everyday use</li>
<li>Helps create a polished, well-cared-for look</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",ETUDE,Health & Beauty > Personal Care > Cosmetics,K-Beauty,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ETUDEH-8809820700273,0.0,shopify,deny,manual,14.99,,true,true,,,,,'8809820700273,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_ae47943f-8e39-462b-8621-a65f05b6e57b.jpg?v=1787813029,1,Etude house Look At My Eyes G12,false,Etude house Look At My Eyes G12 | Genze Hub,Etude house Look At My Eyes G12 from Genze Hub. Shop beauty with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-ETUDEH-8809820700273,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_ae47943f-8e39-462b-8621-a65f05b6e57b.jpg?v=1787813029,g,,,true,,,true,,,true,,,true,,,active
etude-house-look-at-my-eyes-glorylight-hcw-etudeh-8809820701713,Etude house Look At My Eyes Glorylight,"<p><strong>Etude house Look At My Eyes Glorylight</strong> is a K-beauty k-beauty selected for an easy, effective everyday routine.</p><ul>
<li>Easy to add to a daily beauty routine</li>
<li>Designed for comfortable everyday use</li>
<li>Helps create a polished, well-cared-for look</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",ETUDE,Health & Beauty > Personal Care > Cosmetics,K-Beauty,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ETUDEH-8809820701713,0.0,shopify,deny,manual,14.99,,true,true,,,,,'8809820701713,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_98111cb6-b303-4e4d-8c56-7a0d741f8566.jpg?v=1787813027,1,Etude house Look At My Eyes Glorylight,false,Etude house Look At My Eyes Glorylight | Genze Hub,Etude house Look At My Eyes Glorylight from Genze Hub. Shop beauty with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-ETUDEH-8809820701713,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_98111cb6-b303-4e4d-8c56-7a0d741f8566.jpg?v=1787813027,g,,,true,,,true,,,true,,,true,,,active
etude-house-look-at-my-eyes-glorylight-1-9g-hcw-etudeh-8809820690178,Etude house Look At My Eyes Glorylight 1.9g,"<p><strong>Etude house Look At My Eyes Glorylight 1.9g</strong> is a K-beauty k-beauty selected for an easy, effective everyday routine.</p><ul>
<li>Easy to add to a daily beauty routine</li>
<li>Designed for comfortable everyday use</li>
<li>Helps create a polished, well-cared-for look</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",ETUDE,Health & Beauty > Personal Care > Cosmetics,K-Beauty,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ETUDEH-8809820690178,0.0,shopify,deny,manual,14.99,,true,true,,,,,'8809820690178,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_036e7a34-0e03-42ae-9dd7-8a7f928e3bd1.webp?v=1787813025,1,Etude house Look At My Eyes Glorylight 1.9g,false,Etude house Look At My Eyes Glorylight 1.9g | Genze Hub,Etude house Look At My Eyes Glorylight 1.9g from Genze Hub. Shop beauty with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-ETUDEH-8809820690178,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_036e7a34-0e03-42ae-9dd7-8a7f928e3bd1.webp?v=1787813025,g,,,true,,,true,,,true,,,true,,,active
etude-house-look-at-my-eyes-light-taro-milk-hcw-etudeh-8809820701102,Etude house Look At My Eyes Light Taro Milk,"<p><strong>Etude house Look At My Eyes Light Taro Milk</strong> is a K-beauty k-beauty selected for an easy, effective everyday routine.</p><ul>
<li>Easy to add to a daily beauty routine</li>
<li>Designed for comfortable everyday use</li>
<li>Helps create a polished, well-cared-for look</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",ETUDE,Health & Beauty > Personal Care > Cosmetics,K-Beauty,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ETUDEH-8809820701102,0.0,shopify,deny,manual,14.99,,true,true,,,,,'8809820701102,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_4d796184-8477-4434-8b75-937cf4062989.jpg?v=1787813023,1,Etude house Look At My Eyes Light Taro Milk,false,Etude house Look At My Eyes Light Taro Milk | Genze Hub,Etude house Look At My Eyes Light Taro Milk from Genze Hub. Shop beauty with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-ETUDEH-8809820701102,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_4d796184-8477-4434-8b75-937cf4062989.jpg?v=1787813023,g,,,true,,,true,,,true,,,true,,,active
etude-house-look-at-my-eyes-light-taro-milk-1-9-hcw-etudeh-8809820690185,Etude house Look At My Eyes Light Taro Milk 1.9,"<p><strong>Etude house Look At My Eyes Light Taro Milk 1.9</strong> is a K-beauty k-beauty selected for an easy, effective everyday routine.</p><ul>
<li>Easy to add to a daily beauty routine</li>
<li>Designed for comfortable everyday use</li>
<li>Helps create a polished, well-cared-for look</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",ETUDE,Health & Beauty > Personal Care > Cosmetics,K-Beauty,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ETUDEH-8809820690185,0.0,shopify,deny,manual,14.99,,true,true,,,,,'8809820690185,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_3ea560bd-2be0-4f15-a3de-b373a6c3e696.webp?v=1787813021,1,Etude house Look At My Eyes Light Taro Milk 1.9,false,Etude house Look At My Eyes Light Taro Milk 1.9 | Genze Hub,Etude house Look At My Eyes Light Taro Milk 1.9 from Genze Hub. Shop beauty with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-ETUDEH-8809820690185,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_3ea560bd-2be0-4f15-a3de-b373a6c3e696.webp?v=1787813021,g,,,true,,,true,,,true,,,true,,,active
etude-house-look-at-my-eyes-m01-hcw-etudeh-8809820700242,Etude house Look At My Eyes M01,"<p><strong>Etude house Look At My Eyes M01</strong> is a K-beauty k-beauty selected for an easy, effective everyday routine.</p><ul>
<li>Easy to add to a daily beauty routine</li>
<li>Designed for comfortable everyday use</li>
<li>Helps create a polished, well-cared-for look</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",ETUDE,Health & Beauty > Personal Care > Cosmetics,K-Beauty,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ETUDEH-8809820700242,0.0,shopify,deny,manual,14.99,,true,true,,,,,'8809820700242,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_4a00404a-3794-436f-b126-b69d14b38811.jpg?v=1787813019,1,Etude house Look At My Eyes M01,false,Etude house Look At My Eyes M01 | Genze Hub,Etude house Look At My Eyes M01 from Genze Hub. Shop beauty with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-ETUDEH-8809820700242,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_4a00404a-3794-436f-b126-b69d14b38811.jpg?v=1787813019,g,,,true,,,true,,,true,,,true,,,active
etude-house-look-at-my-eyes-m03-hcw-etudeh-8809820700297,Etude house Look At My Eyes M03,"<p><strong>Etude house Look At My Eyes M03</strong> is a K-beauty k-beauty selected for an easy, effective everyday routine.</p><ul>
<li>Easy to add to a daily beauty routine</li>
<li>Designed for comfortable everyday use</li>
<li>Helps create a polished, well-cared-for look</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",ETUDE,Health & Beauty > Personal Care > Cosmetics,K-Beauty,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ETUDEH-8809820700297,0.0,shopify,deny,manual,14.99,,true,true,,,,,'8809820700297,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_b6b89f0d-b129-4357-8d74-882c85de593d.jpg?v=1787813017,1,Etude house Look At My Eyes M03,false,Etude house Look At My Eyes M03 | Genze Hub,Etude house Look At My Eyes M03 from Genze Hub. Shop beauty with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-ETUDEH-8809820700297,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_b6b89f0d-b129-4357-8d74-882c85de593d.jpg?v=1787813017,g,,,true,,,true,,,true,,,true,,,active
etude-house-look-at-my-eyes-m09-hcw-etudeh-8809820700808,Etude house Look At My Eyes M09,"<p><strong>Etude house Look At My Eyes M09</strong> is a K-beauty k-beauty selected for an easy, effective everyday routine.</p><ul>
<li>Easy to add to a daily beauty routine</li>
<li>Designed for comfortable everyday use</li>
<li>Helps create a polished, well-cared-for look</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",ETUDE,Health & Beauty > Personal Care > Cosmetics,K-Beauty,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ETUDEH-8809820700808,0.0,shopify,deny,manual,14.99,,true,true,,,,,'8809820700808,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_b6770bde-1f4e-4891-ae93-9f268160d438.jpg?v=1787813014,1,Etude house Look At My Eyes M09,false,Etude house Look At My Eyes M09 | Genze Hub,Etude house Look At My Eyes M09 from Genze Hub. Shop beauty with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-ETUDEH-8809820700808,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_b6770bde-1f4e-4891-ae93-9f268160d438.jpg?v=1787813014,g,,,true,,,true,,,true,,,true,,,active
etude-house-look-at-my-eyes-m27-hcw-etudeh-8809820700815,Etude house Look At My Eyes M27,"<p><strong>Etude house Look At My Eyes M27</strong> is a K-beauty k-beauty selected for an easy, effective everyday routine.</p><ul>
<li>Easy to add to a daily beauty routine</li>
<li>Designed for comfortable everyday use</li>
<li>Helps create a polished, well-cared-for look</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",ETUDE,Health & Beauty > Personal Care > Cosmetics,K-Beauty,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ETUDEH-8809820700815,0.0,shopify,deny,manual,14.99,,true,true,,,,,'8809820700815,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_e68f2c4a-7800-4892-80a5-9fb5d493f0c4.jpg?v=1787813013,1,Etude house Look At My Eyes M27,false,Etude house Look At My Eyes M27 | Genze Hub,Etude house Look At My Eyes M27 from Genze Hub. Shop beauty with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-ETUDEH-8809820700815,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_e68f2c4a-7800-4892-80a5-9fb5d493f0c4.jpg?v=1787813013,g,,,true,,,true,,,true,,,true,,,active
